target_smiles,target_mapped_smiles,ref_smiles,ref_mapped_smiles,target_diff,ref_diff,disconnect_list,connect_dict,target_label,ref_label,property_name
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1,[CH3:0][O:1]/[N:2]=[C:3](\[C:4](=[O:5])[NH:6][C@@H:7]1[C:8](=[O:9])[N:10]2[C:11]([C:12](=[O:13])[O:14][CH:15]([CH3:16])[O:17][C:18]([CH3:19])=[O:20])=[C:21]([CH2:22][O:23][C:24]([NH2:25])=[O:26])[CH2:27][S:28][C@H:29]12)[c:30]1[cH:31][cH:32][cH:33][o:34]1,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@H]12)c1ccco1,[CH3:0][O:1]/[N:2]=[C:3](\[C:4](=[O:5])[NH:6][C@@H:7]1[C:8](=[O:9])[N:10]2[C:11]([C:12](=[O:13])[O-:14])=[C:15]([CH2:16][O:17][C:18]([NH2:19])=[O:20])[CH2:21][S:22][C@H:23]12)[c:24]1[cH:25][cH:26][cH:27][o:28]1,"([('Carboxylic ester', 2, [(12, 13, 14), (18, 20, 17)])], [('C2 alkane', 1, [(15, 16)]), ('C1 alkane', 1, [(19,)])])","([('Carboxylic acid', 1, [(12, 13, 14)])], [])","[('Carboxylic ester', [(12, 13, 14), (18, 20, 17)]), ('C2 alkane', [(15, 16)]), ('C1 alkane', [(19,)])]","defaultdict(<class 'list'>, {'Carboxylic acid ([C:12](=[O:13])[O-:14])': [(12, 11, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H]([NH3+])c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)[O-],[CH3:0][C:1]1([CH3:2])[S:3][C@@H:4]2[C@H:5]([NH:6][C:7](=[O:8])[C@H:9]([NH3+:10])[c:11]3[cH:12][cH:13][c:14]([OH:15])[cH:16][cH:17]3)[C:18](=[O:19])[N:20]2[C@H:21]1[C:22](=[O:23])[O-:24],CC1(C)S[C@@H]2[C@H](NC(=O)[C@H]([NH3+])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],[CH3:0][C:1]1([CH3:2])[S:3][C@@H:4]2[C@H:5]([NH:6][C:7](=[O:8])[C@H:9]([NH3+:10])[c:11]3[cH:12][cH:13][cH:14][cH:15][cH:16]3)[C:17](=[O:18])[N:19]2[C@H:20]1[C:21](=[O:22])[O-:23],"([('Phenol', 1, [(15,)])], [])","([], [])","[('Phenol', [(15,)])]","defaultdict(<class 'list'>, {})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H]([NH3+])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],[CH3:0][C:1]1([CH3:2])[S:3][C@@H:4]2[C@H:5]([NH:6][C:7](=[O:8])[C@H:9]([NH3+:10])[c:11]3[cH:12][cH:13][cH:14][cH:15][cH:16]3)[C:17](=[O:18])[N:19]2[C@H:20]1[C:21](=[O:22])[O-:23],CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],[CH3:0][C:1]1([CH3:2])[S:3][C@@H:4]2[C@H:5]([NH:6][C:7](=[O:8])[CH:9]([C:10](=[O:11])[O-:12])[c:13]3[cH:14][cH:15][cH:16][cH:17][cH:18]3)[C:19](=[O:20])[N:21]2[C@H:22]1[C:23](=[O:24])[O-:25],"([('Ammonium', 1, [(10,)])], [])","([('Carboxylic acid', 1, [(10, 11, 12)])], [])","[('Ammonium', [(10,)])]","defaultdict(<class 'list'>, {'Carboxylic acid ([C:10](=[O:11])[O-:12])': [(10, 9, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],[CH3:0][C:1]1([CH3:2])[S:3][C@@H:4]2[C@H:5]([NH:6][C:7](=[O:8])[C@H:9]([NH:10][C:11](=[O:12])[N:13]3[CH2:14][CH2:15][NH:16][C:17]3=[O:18])[c:19]3[cH:20][cH:21][cH:22][cH:23][cH:24]3)[C:25](=[O:26])[N:27]2[C@H:28]1[C:29](=[O:30])[O-:31],CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)[O-])c2ccccc2)C(=O)C1=O,[CH3:0][CH2:1][N:2]1[CH2:3][CH2:4][N:5]([C:6](=[O:7])[NH:8][C@@H:9]([C:10](=[O:11])[NH:12][C@@H:13]2[C:14](=[O:15])[N:16]3[C@@H:17]2[S:18][C:19]([CH3:20])([CH3:21])[C@@H:22]3[C:23](=[O:24])[O-:25])[c:26]2[cH:27][cH:28][cH:29][cH:30][cH:31]2)[C:32](=[O:33])[C:34]1=[O:35],"([('Biuret', 1, [(10, 11, 12, 13, 17, 18, 16)]), ('imidazolidine', 1, [(14, 15, 16, 17, 13)])], [])","([('Lactam', 2, [(32, 33, 5), (34, 35, 2)]), ('Urea', 1, [(5, 6, 7, 8)]), ('piperazine', 1, [(3, 4, 5, 32, 34, 2)])], [('C2 alkane', 1, [(0, 1)])])","[('Biuret', [(10, 11, 12, 13, 17, 18, 16)]), ('imidazolidine', [(14, 15, 16, 17, 13)])]","defaultdict(<class 'list'>, {'Urea ([N:5][C:6](=[O:7])[NH:8])': [(5, 4, 'piperazine ([N:2]1[CH2:3][CH2:4][N:5][C:32][C:34]1)'), (5, 32, 'Lactam ([N:5][C:32]=[O:33])'), (8, 9, 'target molecule')], 'Lactam ([N:5][C:32]=[O:33])': [(32, 34, 'Lactam ([N:2][C:34]=[O:35])'), (5, 6, 'Urea ([N:5][C:6](=[O:7])[NH:8])')], 'Lactam ([N:2][C:34]=[O:35])': [(2, 1, 'C2 alkane ([CH3:0][CH2:1])'), (2, 3, 'piperazine ([N:2]1[CH2:3][CH2:4][N:5][C:32][C:34]1)')], 'piperazine ([N:2]1[CH2:3][CH2:4][N:5][C:32][C:34]1)': [(32, 33, 'Lactam ([N:5][C:32]=[O:33])'), (34, 35, 'Lactam ([N:2][C:34]=[O:35])')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)[O-])c3ccsc3)C(=O)N2[C@H]1C(=O)[O-],[CH3:0][C:1]1([CH3:2])[S:3][C@@H:4]2[C@H:5]([NH:6][C:7](=[O:8])[C@H:9]([C:10](=[O:11])[O-:12])[c:13]3[cH:14][cH:15][s:16][cH:17]3)[C:18](=[O:19])[N:20]2[C@H:21]1[C:22](=[O:23])[O-:24],CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],[CH3:0][C:1]1([CH3:2])[S:3][C@@H:4]2[C@H:5]([NH:6][C:7](=[O:8])[CH:9]([C:10](=[O:11])[O-:12])[c:13]3[cH:14][cH:15][cH:16][cH:17][cH:18]3)[C:19](=[O:20])[N:21]2[C@H:22]1[C:23](=[O:24])[O-:25],"([('thiophene', 1, [(13, 14, 15, 16, 17)])], [])","([('Benzene', 1, [(13, 14, 15, 16, 17, 18)])], [])","[('thiophene', [(13, 14, 15, 16, 17)])]","defaultdict(<class 'list'>, {'Benzene ([c:13]1[cH:14][cH:15][cH:16][cH:17][cH:18]1)': [(13, 9, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],[CH3:0][C:1]1([CH3:2])[S:3][C@@H:4]2[C@H:5]([NH:6][C:7](=[O:8])[CH:9]([C:10](=[O:11])[O-:12])[c:13]3[cH:14][cH:15][cH:16][cH:17][cH:18]3)[C:19](=[O:20])[N:21]2[C@H:22]1[C:23](=[O:24])[O-:25],CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-],[CH3:0][C:1]1([CH3:2])[S:3][C@@H:4]2[C@H:5]([NH:6][C:7](=[O:8])[CH2:9][c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)[C:16](=[O:17])[N:18]2[C@H:19]1[C:20](=[O:21])[O-:22],"([('Carboxylic acid', 1, [(10, 11, 12)])], [])","([], [])","[('Carboxylic acid', [(10, 11, 12)])]","defaultdict(<class 'list'>, {})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-],[CH3:0][C:1]1([CH3:2])[S:3][C@@H:4]2[C@H:5]([NH:6][C:7](=[O:8])[CH2:9][c:10]3[cH:11][cH:12][cH:13][cH:14][cH:15]3)[C:16](=[O:17])[N:18]2[C@H:19]1[C:20](=[O:21])[O-:22],CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-],[CH3:0][C:1]1([CH3:2])[S:3][C@@H:4]2[C@H:5]([NH:6][C:7](=[O:8])[CH2:9][O:10][c:11]3[cH:12][cH:13][cH:14][cH:15][cH:16]3)[C:17](=[O:18])[N:19]2[C@H:20]1[C:21](=[O:22])[O-:23],"([], [])","([('Ether', 1, [(10,)])], [])",[],"defaultdict(<class 'list'>, {'Ether ([O:10])': [(10, 9, 'target molecule'), (10, 10, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],[CH3:0][O:1][C:2](=[O:3])[C:4]1=[C:5]([CH3:6])[NH:7][C:8]([CH3:9])=[C:10]([C:11](=[O:12])[O:13][CH3:14])[CH:15]1[c:16]1[cH:17][cH:18][cH:19][cH:20][c:21]1[N+:22](=[O:23])[O-:24],COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],[CH3:0][O:1][C:2](=[O:3])[C:4]1=[C:5]([CH3:6])[NH:7][C:8]([CH3:9])=[C:10]([C:11](=[O:12])[O:13][CH2:14][CH:15]([CH3:16])[CH3:17])[CH:18]1[c:19]1[cH:20][cH:21][cH:22][cH:23][c:24]1[N+:25](=[O:26])[O-:27],"([], [])","([], [('C3 alkane', 1, [(15, 16, 17)])])",[],"defaultdict(<class 'list'>, {'C3 alkane ([CH:15]([CH3:16])[CH3:17])': [(15, 14, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CC(=O)Oc1c(C)c(C)c2c(c1C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,[CH3:0][C:1](=[O:2])[O:3][c:4]1[c:5]([CH3:6])[c:7]([CH3:8])[c:9]2[c:10]([c:11]1[CH3:12])[CH2:13][CH2:14][C@@:15]([CH3:16])([CH2:17][CH2:18][CH2:19][C@H:20]([CH3:21])[CH2:22][CH2:23][CH2:24][C@H:25]([CH3:26])[CH2:27][CH2:28][CH2:29][CH:30]([CH3:31])[CH3:32])[O:33]2,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,[CH3:0][c:1]1[c:2]([CH3:3])[c:4]2[c:5]([c:6]([CH3:7])[c:8]1[OH:9])[CH2:10][CH2:11][C@@:12]([CH3:13])([CH2:14][CH2:15][CH2:16][C@H:17]([CH3:18])[CH2:19][CH2:20][CH2:21][C@H:22]([CH3:23])[CH2:24][CH2:25][CH2:26][CH:27]([CH3:28])[CH3:29])[O:30]2,"([('Carboxylic ester', 1, [(1, 2, 3)])], [('C1 alkane', 1, [(0,)])])","([('Phenol', 1, [(9,)])], [])","[('Carboxylic ester', [(1, 2, 3)]), ('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {'Phenol ([OH:9])': [(9, 4, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CC(=O)Oc1c(C)c(C)c2c(c1C)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,[CH3:0][C:1](=[O:2])[O:3][c:4]1[c:5]([CH3:6])[c:7]([CH3:8])[c:9]2[c:10]([c:11]1[CH3:12])[CH2:13][CH2:14][C:15]([CH3:16])([CH2:17][CH2:18][CH2:19][CH:20]([CH3:21])[CH2:22][CH2:23][CH2:24][CH:25]([CH3:26])[CH2:27][CH2:28][CH2:29][CH:30]([CH3:31])[CH3:32])[O:33]2,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,[CH3:0][c:1]1[c:2]([CH3:3])[c:4]2[c:5]([c:6]([CH3:7])[c:8]1[OH:9])[CH2:10][CH2:11][C@@:12]([CH3:13])([CH2:14][CH2:15][CH2:16][C@H:17]([CH3:18])[CH2:19][CH2:20][CH2:21][C@H:22]([CH3:23])[CH2:24][CH2:25][CH2:26][CH:27]([CH3:28])[CH3:29])[O:30]2,"([('Carboxylic ester', 1, [(1, 2, 3)])], [('C1 alkane', 1, [(0,)])])","([('Phenol', 1, [(9,)])], [])","[('Carboxylic ester', [(1, 2, 3)]), ('C1 alkane', [(0,)])]","defaultdict(<class 'list'>, {'Phenol ([OH:9])': [(9, 4, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],[CH3:0][c:1]1[o:2][n:3][c:4](-[c:5]2[c:6]([Cl:7])[cH:8][cH:9][cH:10][c:11]2[Cl:12])[c:13]1[C:14](=[O:15])[NH:16][C@@H:17]1[C:18](=[O:19])[N:20]2[C@@H:21]1[S:22][C:23]([CH3:24])([CH3:25])[C@@H:26]2[C:27](=[O:28])[O-:29],Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],[CH3:0][c:1]1[o:2][n:3][c:4](-[c:5]2[cH:6][cH:7][cH:8][cH:9][cH:10]2)[c:11]1[C:12](=[O:13])[NH:14][C@@H:15]1[C:16](=[O:17])[N:18]2[C@@H:19]1[S:20][C:21]([CH3:22])([CH3:23])[C@@H:24]2[C:25](=[O:26])[O-:27],"([('Arylchloride', 2, [(7,), (12,)])], [])","([], [])","[('Arylchloride', [(7,), (12,)])]","defaultdict(<class 'list'>, {})",1.0,1.0,drugs approved by the FDA and passed clinical trials
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],[CH3:0][c:1]1[o:2][n:3][c:4](-[c:5]2[c:6]([Cl:7])[cH:8][cH:9][cH:10][c:11]2[Cl:12])[c:13]1[C:14](=[O:15])[NH:16][C@@H:17]1[C:18](=[O:19])[N:20]2[C@@H:21]1[S:22][C:23]([CH3:24])([CH3:25])[C@@H:26]2[C:27](=[O:28])[O-:29],Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],[CH3:0][c:1]1[o:2][n:3][c:4](-[c:5]2[cH:6][cH:7][cH:8][cH:9][c:10]2[Cl:11])[c:12]1[C:13](=[O:14])[NH:15][C@@H:16]1[C:17](=[O:18])[N:19]2[C@@H:20]1[S:21][C:22]([CH3:23])([CH3:24])[C@@H:25]2[C:26](=[O:27])[O-:28],"([('Arylchloride', 1, [(7,)])], [])","([], [])","[('Arylchloride', [(7,)])]","defaultdict(<class 'list'>, {})",1.0,1.0,drugs approved by the FDA and passed clinical trials
Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],[CH3:0][c:1]1[o:2][n:3][c:4](-[c:5]2[cH:6][cH:7][cH:8][cH:9][cH:10]2)[c:11]1[C:12](=[O:13])[NH:14][C@@H:15]1[C:16](=[O:17])[N:18]2[C@@H:19]1[S:20][C:21]([CH3:22])([CH3:23])[C@@H:24]2[C:25](=[O:26])[O-:27],Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],[CH3:0][c:1]1[o:2][n:3][c:4](-[c:5]2[cH:6][cH:7][cH:8][cH:9][c:10]2[Cl:11])[c:12]1[C:13](=[O:14])[NH:15][C@@H:16]1[C:17](=[O:18])[N:19]2[C@@H:20]1[S:21][C:22]([CH3:23])([CH3:24])[C@@H:25]2[C:26](=[O:27])[O-:28],"([], [])","([('Arylchloride', 1, [(11,)])], [])",[],"defaultdict(<class 'list'>, {'Arylchloride ([Cl:11])': [(11, 10, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
Cc1nc2n(c(=O)c1CC[NH+]1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,[CH3:0][c:1]1[n:2][c:3]2[n:4]([c:5](=[O:6])[c:7]1[CH2:8][CH2:9][NH+:10]1[CH2:11][CH2:12][CH:13]([c:14]3[n:15][o:16][c:17]4[cH:18][c:19]([F:20])[cH:21][cH:22][c:23]34)[CH2:24][CH2:25]1)[CH2:26][CH2:27][CH2:28][CH:29]2[OH:30],Cc1nc2n(c(=O)c1CC[NH+]1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,[CH3:0][c:1]1[n:2][c:3]2[n:4]([c:5](=[O:6])[c:7]1[CH2:8][CH2:9][NH+:10]1[CH2:11][CH2:12][CH:13]([c:14]3[n:15][o:16][c:17]4[cH:18][c:19]([F:20])[cH:21][cH:22][c:23]34)[CH2:24][CH2:25]1)[CH2:26][CH2:27][CH2:28][CH2:29]2,"([('Hydroxy', 1, [(30,)])], [])","([], [])","[('Hydroxy', [(30,)])]","defaultdict(<class 'list'>, {})",1.0,1.0,drugs approved by the FDA and passed clinical trials
Cc1nc2n(c(=O)c1CC[NH+]1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,[CH3:0][c:1]1[n:2][c:3]2[n:4]([c:5](=[O:6])[c:7]1[CH2:8][CH2:9][NH+:10]1[CH2:11][CH2:12][CH:13]([c:14]3[n:15][o:16][c:17]4[cH:18][c:19]([F:20])[cH:21][cH:22][c:23]34)[CH2:24][CH2:25]1)[CH2:26][CH2:27][CH2:28][CH:29]2[OH:30],CCCCCCCCCCCCCCCC(=O)O[C@@H]1CCCn2c1nc(C)c(CC[NH+]1CCC(c3noc4cc(F)ccc34)CC1)c2=O,[CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13][CH2:14][C:15](=[O:16])[O:17][C@@H:18]1[CH2:19][CH2:20][CH2:21][n:22]2[c:23]1[n:24][c:25]([CH3:26])[c:27]([CH2:28][CH2:29][NH+:30]1[CH2:31][CH2:32][CH:33]([c:34]3[n:35][o:36][c:37]4[cH:38][c:39]([F:40])[cH:41][cH:42][c:43]34)[CH2:44][CH2:45]1)[c:46]2=[O:47],"([('Hydroxy', 1, [(30,)])], [])","([('Carboxylic ester', 1, [(15, 16, 17)])], [('C15 alkane', 1, [(0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14)])])","[('Hydroxy', [(30,)])]","defaultdict(<class 'list'>, {'Carboxylic ester ([C:15](=[O:16])[O:17])': [(15, 14, 'C15 alkane ([CH3:0][CH2:1][CH2:2][CH2:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][CH2:9][CH2:10][CH2:11][CH2:12][CH2:13][CH2:14])'), (17, 29, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CC[NH+](C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,[CH3:0][O:1][C@H:2]1/[CH:3]=[CH:4]/[O:5][C@@:6]2([CH3:7])[O:8][c:9]3[c:10]([CH3:11])[c:12]([OH:13])[c:14]4[c:15]([OH:16])[c:17]([c:18](/[CH:19]=[N:20]/[N:21]5[CH2:22][CH2:23][NH+:24]([CH3:25])[CH2:26][CH2:27]5)[c:28]([OH:29])[c:30]4[c:31]3[C:32]2=[O:33])[NH:34][C:35](=[O:36])/[C:37]([CH3:38])=[CH:39]\[CH:40]=[CH:41]\[C@H:42]([CH3:43])[C@H:44]([OH:45])[C@@H:46]([CH3:47])[C@@H:48]([OH:49])[C@@H:50]([CH3:51])[C@H:52]([O:53][C:54]([CH3:55])=[O:56])[C@@H:57]1[CH3:58],CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CC[NH+](C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,[CH3:0][O:1][C@H:2]1/[CH:3]=[CH:4]/[O:5][C@@:6]2([CH3:7])[O:8][c:9]3[c:10]([CH3:11])[c:12]([OH:13])[c:14]4[c:15]([OH:16])[c:17]([c:18](/[CH:19]=[N:20]/[N:21]5[CH2:22][CH2:23][NH+:24]([CH:25]6[CH2:26][CH2:27][CH2:28][CH2:29]6)[CH2:30][CH2:31]5)[c:32]([OH:33])[c:34]4[c:35]3[C:36]2=[O:37])[NH:38][C:39](=[O:40])/[C:41]([CH3:42])=[CH:43]\[CH:44]=[CH:45]\[C@H:46]([CH3:47])[C@H:48]([OH:49])[C@@H:50]([CH3:51])[C@@H:52]([OH:53])[C@@H:54]([CH3:55])[C@H:56]([O:57][C:58]([CH3:59])=[O:60])[C@@H:61]1[CH3:62],"([], [])","([], [('C4 alkane', 1, [(26, 27, 28, 29)])])",[],"defaultdict(<class 'list'>, {'C4 alkane ([CH2:26][CH2:27][CH2:28][CH2:29])': [(26, 25, 'target molecule'), (29, 25, 'target molecule')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,[CH3:0][c:1]1[cH:2][cH:3][c:4]([NH:5][C:6](=[O:7])[c:8]2[cH:9][cH:10][c:11]([CH2:12][N:13]3[CH2:14][CH2:15][N:16]([CH3:17])[CH2:18][CH2:19]3)[cH:20][cH:21]2)[cH:22][c:23]1[NH:24][c:25]1[n:26][cH:27][cH:28][c:29](-[c:30]2[cH:31][cH:32][cH:33][n:34][cH:35]2)[n:36]1,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,[CH3:0][S:1](=[O:2])(=[O:3])[OH:4].[CH3:5][c:6]1[cH:7][cH:8][c:9]([NH:10][C:11](=[O:12])[c:13]2[cH:14][cH:15][c:16]([CH2:17][N:18]3[CH2:19][CH2:20][N:21]([CH3:22])[CH2:23][CH2:24]3)[cH:25][cH:26]2)[cH:27][c:28]1[NH:29][c:30]1[n:31][cH:32][cH:33][c:34](-[c:35]2[cH:36][cH:37][cH:38][n:39][cH:40]2)[n:41]1,"([], [])","([('Sulfonic acid', 1, [(1, 2, 3, 4)])], [('C1 alkane', 1, [(0,)])])",[],"defaultdict(<class 'list'>, {'Sulfonic acid ([S:1](=[O:2])(=[O:3])[OH:4])': [(1, 0, 'C1 alkane ([CH3:0])')]})",0.0,0.0,drugs approved by the FDA and passed clinical trials
Cc1c(OCC(F)(F)F)ccnc1C[S@@](=O)c1nc2ccccc2[nH]1,[CH3:0][c:1]1[c:2]([O:3][CH2:4][C:5]([F:6])([F:7])[F:8])[cH:9][cH:10][n:11][c:12]1[CH2:13][S@@:14](=[O:15])[c:16]1[n:17][c:18]2[cH:19][cH:20][cH:21][cH:22][c:23]2[nH:24]1,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C,[CH3:0][O:1][CH2:2][CH2:3][CH2:4][O:5][c:6]1[cH:7][cH:8][n:9][c:10]([CH2:11][S:12](=[O:13])[c:14]2[n:15][c:16]3[cH:17][cH:18][cH:19][cH:20][c:21]3[nH:22]2)[c:23]1[CH3:24],"([('Trifluoromethyl', 1, [(6, 5, 7, 8)])], [])","([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)]), ('C2 alkane', 1, [(2, 3)])])","[('Trifluoromethyl', [(6, 5, 7, 8)])]","defaultdict(<class 'list'>, {'C2 alkane ([CH2:2][CH2:3])': [(2, 1, 'Ether ([O:1])'), (3, 4, 'target molecule')], 'Ether ([O:1])': [(1, 0, 'C1 alkane ([CH3:0])')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,[CH3:0][c:1]1[c:2]([O:3][CH2:4][C:5]([F:6])([F:7])[F:8])[cH:9][cH:10][n:11][c:12]1[CH2:13][S:14](=[O:15])[c:16]1[n:17][c:18]2[cH:19][cH:20][cH:21][cH:22][c:23]2[nH:24]1,COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C,[CH3:0][O:1][CH2:2][CH2:3][CH2:4][O:5][c:6]1[cH:7][cH:8][n:9][c:10]([CH2:11][S:12](=[O:13])[c:14]2[n:15][c:16]3[cH:17][cH:18][cH:19][cH:20][c:21]3[nH:22]2)[c:23]1[CH3:24],"([('Trifluoromethyl', 1, [(6, 5, 7, 8)])], [])","([('Ether', 1, [(1,)])], [('C1 alkane', 1, [(0,)]), ('C2 alkane', 1, [(2, 3)])])","[('Trifluoromethyl', [(6, 5, 7, 8)])]","defaultdict(<class 'list'>, {'C2 alkane ([CH2:2][CH2:3])': [(2, 1, 'Ether ([O:1])'), (3, 4, 'target molecule')], 'Ether ([O:1])': [(1, 0, 'C1 alkane ([CH3:0])')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)[O-])c(C)c1C,[CH3:0][O:1][c:2]1[cH:3][c:4]([CH3:5])[c:6](/[CH:7]=[CH:8]/[C:9]([CH3:10])=[CH:11]/[CH:12]=[CH:13]/[C:14]([CH3:15])=[CH:16]/[C:17](=[O:18])[O-:19])[c:20]([CH3:21])[c:22]1[CH3:23],CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,[CH3:0][CH2:1][O:2][C:3](=[O:4])/[CH:5]=[C:6]([CH3:7])/[CH:8]=[CH:9]/[CH:10]=[C:11]([CH3:12])/[CH:13]=[CH:14]/[c:15]1[c:16]([CH3:17])[cH:18][c:19]([O:20][CH3:21])[c:22]([CH3:23])[c:24]1[CH3:25],"([('Carboxylic acid', 1, [(17, 18, 19)])], [])","([('Carboxylic ester', 1, [(3, 4, 2)])], [('C2 alkane', 1, [(0, 1)])])","[('Carboxylic acid', [(17, 18, 19)])]","defaultdict(<class 'list'>, {'Carboxylic ester ([O:2][C:3]=[O:4])': [(3, 16, 'target molecule'), (2, 1, 'C2 alkane ([CH3:0][CH2:1])')]})",1.0,1.0,drugs approved by the FDA and passed clinical trials
