target_smiles,ref_smiles
c1nc2n(n1)CCN2,c1nc2n(n1)CCCN2
c1nc2n(n1)CCO2,c1nc2n(n1)CCCO2
c1nnn2c1CCC2,c1nnn2c1CCCC2
c1nnn2c1NCC2,c1nnn2c1NCCC2
c1nnn2c1OCC2,c1nnn2c1OCCC2
c1noc([C@H]2CN2)n1,c1noc([C@H]2CCN2)n1
c1nc([C@H]2CN2)no1,c1nc([C@H]2CCN2)no1
c1cc([C@H]2CO2)[nH]n1,c1cc([C@H]2CCO2)[nH]n1
c1nn[nH]c1[C@H]1CO1,c1nn[nH]c1[C@H]1CCO1
CC(C)c1ncon1,C[C@@H](O)c1ncon1
Cc1[nH]ncc1CO,Cc1[nH]ncc1CCO
Cc1oncc1CO,Cc1oncc1CCO
Cc1cnn2c1CC2,Cc1cnn2c1CCC2
Cc1nnn2c1CC2,Cc1nnn2c1CCC2
Cc1cc(CO)n[nH]1,Cc1cc(CCO)n[nH]1
Cc1cc(CO)n[nH]1,OCc1cc(CO)[nH]n1
Cc1cc(CO)no1,Cc1cc(CCO)no1
Cc1nc(CO)no1,Cc1nc(CCO)no1
Cc1cc2n(n1)CC2,Cc1cc2n(n1)CCC2
Cc1nc2n(n1)CC2,Cc1nc2n(n1)CCC2
Cc1n[nH]c(CO)n1,Cc1n[nH]c(CCO)n1
Cc1n[nH]cc1CO,Cc1n[nH]cc1CCO
C#Cc1conc1C,Cc1nocc1C#N
Cc1nocc1CO,Cc1nocc1CCO
CCc1[nH]ncc1C,CCCc1[nH]ncc1C
CCc1nn[nH]c1C,CCCc1nn[nH]c1C
CCc1cnoc1C,CCCc1cnoc1C
CCc1[nH]ncc1N,CCCc1[nH]ncc1N
CCc1[nH]nnc1N,CCCc1[nH]nnc1N
CCc1[nH]ncc1O,CCCc1[nH]ncc1O
CCc1[nH]nnc1O,CCCc1[nH]nnc1O
CCc1cc(O)n[nH]1,CCCc1cc(O)n[nH]1
CCc1nc(N)n[nH]1,CCCc1nc(N)n[nH]1
CCc1nc(O)n[nH]1,CCCc1nc(O)n[nH]1
CCc1nc(O)no1,CCCc1nc(O)no1
CCc1nccnn1,CCCc1nccnn1
CCc1ncnnn1,CCCc1ncnnn1
CCc1nnn(C)n1,CCCc1nnn(C)n1
CCc1cc(C)[nH]n1,CCc1cc(CC)[nH]n1
CCc1noc(N)n1,CCCc1noc(N)n1
CCc1nonc1N,CCCc1nonc1N
CCCc1ccn[nH]1,CCCCc1ccn[nH]1
CCCc1ccno1,CCCCc1ccno1
CCCc1cnn[nH]1,CCCCc1cnn[nH]1
CCCc1cnno1,CCCCc1cnno1
CCCc1cn[nH]c1,CCCCc1cn[nH]c1
CCCc1c[nH]nn1,CCCCc1c[nH]nn1
CCCc1cnoc1,CCCCc1cnoc1
CCCc1conn1,CCCCc1conn1
CCCc1ncn[nH]1,CCCCc1ncn[nH]1
CCCc1ncno1,CCCCc1ncno1
CCCc1cc[nH]n1,CCCCc1cc[nH]n1
CCCc1nc[nH]n1,CCCCc1nc[nH]n1
CCCc1cn[nH]n1,CCCCc1cn[nH]n1
CCCc1nn[nH]n1,CCCCc1nn[nH]n1
CCCc1ccon1,CCCCc1ccon1
CCCc1ncon1,CCCCc1ncon1
CCCc1cnon1,CCCCc1cnon1
CCCc1nnon1,CCCCc1nnon1
CCCn1cccn1,CCCCn1cccn1
CCCn1ccnn1,CCCCn1ccnn1
CCCn1cncn1,CCCCn1cncn1
CCCn1cnnn1,CCCCn1cnnn1
CCCn1ncnn1,CCCCn1ncnn1
CCn1cc(N)nn1,CCCn1cc(N)nn1
CCn1ccc(C)n1,CCCn1ccc(C)n1
CCn1ccc(N)n1,CCCn1ccc(N)n1
CCn1ccc(O)n1,CCCn1ccc(O)n1
CCn1cnc(N)n1,CCCn1cnc(N)n1
CCn1cn[nH]c1=O,CCCn1cn[nH]c1=O
CC[n+]1cnoc1[NH-],CCC[n+]1cnoc1[NH-]
CCn1cnoc1=O,CCCn1cnoc1=O
CCn1nccc1C,CCCn1nccc1C
CCn1nccc1O,CCCn1nccc1O
CCn1nc[nH]c1=O,CCCn1nc[nH]c1=O
CC[n+]1ncoc1[NH-],CCC[n+]1ncoc1[NH-]
CCn1ncoc1=O,CCCn1ncoc1=O
CCNc1[nH+]cno1,CCCNc1[nH+]cno1
CCNc1[nH]nn[nH+]1,CCCNc1[nH]nn[nH+]1
CC[NH2+]C1OC=NO1,CCC[NH2+]C1OC=NO1
CCNc1ccn[nH]1,CCCNc1ccn[nH]1
CCNc1ccno1,CCCNc1ccno1
CCNc1cnn[nH]1,CCCNc1cnn[nH]1
CCNc1cnno1,CCCNc1cnno1
CCNc1cn[nH]c1,CCCNc1cn[nH]c1
CCNc1c[nH]nn1,CCCNc1c[nH]nn1
CCNc1cnoc1,CCCNc1cnoc1
CCNc1conn1,CCCNc1conn1
CCNc1ncn[nH]1,CCCNc1ncn[nH]1
CCNc1ncno1,CCCNc1ncno1
CCNc1nc[nH]n1,CCCNc1nc[nH]n1
CCNc1ccon1,CCCNc1ccon1
CCNc1ncon1,CCCNc1ncon1
CCNc1cnon1,CCCNc1cnon1
CCOc1ccn[nH]1,CCCOc1ccn[nH]1
CCOc1ccno1,CCCOc1ccno1
CCOc1cnno1,CCCOc1cnno1
CCOc1cnoc1,CCCOc1cnoc1
CCOc1conn1,CCCOc1conn1
CCOc1cc[nH]n1,CCCOc1cc[nH]n1
CCOc1nc[nH]n1,CCCOc1nc[nH]n1
CCOc1ccon1,CCCOc1ccon1
CCOc1cnon1,CCCOc1cnon1
CCOc1nnon1,CCCOc1nnon1
Cn1cc(CO)nn1,Cn1cc(CCO)nn1
Cn1ccc(CO)n1,Cn1ccc(CCO)n1
Cn1ncc(CO)n1,Cn1ncc(CCO)n1
Cn1nnc(CO)n1,Cn1nnc(CCO)n1
COCc1ccn[nH]1,CCOCc1ccn[nH]1
N#CCc1conn1,N#CCCc1conn1
Nc1[nH]ncc1CO,Nc1[nH]ncc1CCO
Nc1oncc1CO,Nc1oncc1CCO
Nc1cnn2c1CC2,Nc1cnn2c1CCC2
Nc1nnn2c1CC2,Nc1nnn2c1CCC2
Nc1cc(CO)n[nH]1,Nc1cc(CCO)n[nH]1
Nc1cc(CO)no1,Nc1cc(CCO)no1
Nc1cc2n(n1)CC2,Nc1cc2n(n1)CCC2
Nc1cc(CO)[nH]n1,Nc1cc(CCO)[nH]n1
Nc1n[nH]c(CO)n1,Nc1n[nH]c(CCO)n1
Nc1n[nH]cc1CO,Nc1n[nH]cc1CCO
Nc1nocc1CO,Nc1nocc1CCO
NCc1cnoc1O,NCCc1cnoc1O
NCc1nocc1O,NCCc1nocc1O
O=c1[nH]nc2n1CC2,O=c1[nH]nc2n1CCC2
O=c1onc2n1CC2,O=c1onc2n1CCC2
O=CCc1cnoc1,O=CCCc1cnoc1
Oc1cnn2c1CC2,Oc1cnn2c1CCC2
Oc1nnn2c1CC2,Oc1nnn2c1CCC2
O=c1cnoc(O)n1,O=Cc1nc(=O)cno1
Oc1nc2n(n1)CC2,Oc1nc2n(n1)CCC2
OCc1onnc1O,OCCc1onnc1O
OCc1cn[nH]c1O,OCCc1cn[nH]c1O
OCc1cc(O)n[nH]1,OCCc1cc(O)n[nH]1
OCc1cncnn1,OCCc1cncnn1
OCc1c[nH]nc1O,OCCc1c[nH]nc1O
OCc1conc1O,OCCc1conc1O
OCc1cc(O)[nH]n1,OCCc1cc(O)[nH]n1
O=c1[nH]c(CO)no1,O=c1[nH]c(CCO)no1
OCCc1ccn[nH]1,OCCCc1ccn[nH]1
OCCc1ccno1,OCCCc1ccno1
OCCc1cnn[nH]1,OCCCc1cnn[nH]1
OCCc1cnno1,OCCCc1cnno1
OCCc1cn[nH]c1,OCCCc1cn[nH]c1
OCCc1c[nH]nn1,OCCCc1c[nH]nn1
OCCc1cnoc1,OCCCc1cnoc1
OCCc1conn1,OCCCc1conn1
OCCc1ncn[nH]1,OCCCc1ncn[nH]1
OCCc1ncno1,OCCCc1ncno1
OCCc1cc[nH]n1,OCCCc1cc[nH]n1
OCCc1nc[nH]n1,OCCCc1nc[nH]n1
OCCc1cn[nH]n1,OCCCc1cn[nH]n1
OCCc1nn[nH]n1,OCCCc1nn[nH]n1
OCCc1ccon1,OCCCc1ccon1
OCCc1ncon1,OCCCc1ncon1
OCCc1cnon1,OCCCc1cnon1
OCCc1nnon1,OCCCc1nnon1
OCCn1cccn1,OCCCn1cccn1
OCCn1ccnn1,OCCCn1ccnn1
OCCn1cncn1,OCCCn1cncn1
OCCn1cnnn1,OCCCn1cnnn1
OCCn1ncnn1,OCCCn1ncnn1
C/C(CCC(C)C)=N\O,C/C(CC[C@@H](C)O)=N\O
C#C/C(CC(C)C)=N\O,C#C/C(C[C@@H](C)O)=N\O
C/C(C#CCCO)=N\O,CCCC#C/C(C)=N/O
CCCC(CCC)=NO,CCC/C(CCO)=N/O
CCC/C(CCO)=N/O,OCCC(CCO)=NO
CCC/C(=N/O)C(C)C,CCC/C(=N/O)[C@@H](C)O
C[C@]12C[C@H](NO)[C@H]1CO2,C[C@]12C[C@H]1[C@H](NO)CO2
C[C@]12CC[C@H]1[C@H](NO)C2,C[C@@]12CC[C@@H](NO)[C@@H]1C2
C[C@@]1(C#N)NC[C@H]1NO,CN[C@H]1CN[C@]1(C)C#N
C[C@@]1(C#N)OCC1NO,CN[C@H]1CO[C@]1(C)C#N
C[C@@]1(CO)CC[C@@H]1NO,CC[C@@]1(C)CC[C@@H]1NO
C[C@@]1(CO)NCC1NO,CC[C@@]1(C)NCC1NO
C#C[C@H](CO)/C(C)=N/O,C#C[C@H](CC)/C(C)=N/O
C/C(=N\O)[C@H](C#N)CO,CC[C@@H](C#N)/C(C)=N/O
C/C(=N\O)C(CO)CO,CC[C@@H](CO)/C(C)=N/O
CCC(CC)/C(C)=N/O,CC[C@@H](CO)/C(C)=N/O
C[C@@H]1[C@H](C)[C@H](O)[C@@H]1NO,C[C@H]1[C@@H](O)[C@@H](NO)[C@H]1O
C[C@@H]1[C@H](O)[C@H](C)[C@@H]1NO,C[C@H]1[C@@H](O)[C@@H](O)[C@H]1NO
C#C[C@@H]1[CH-]C=C(NO)C1,N#C[C@@H]1[CH-]C=C(NO)C1
C#CC1C=C(NO)CN1,N#CC1C=C(NO)CN1
C#C[C@@]12C[C@@H](NO)[C@@H]1O2,N#C[C@@]12C[C@@H](NO)[C@@H]1O2
CC1(C)[C@@H](NO)[C@@H]2N[C@@H]21,C[C@]1(O)[C@@H](NO)[C@@H]2N[C@@H]21
C[C@H]1N[C@@H](CO)C1NO,CC[C@H]1N[C@@H](C)C1NO
CC(C)[C@H]1NCC1NO,C[C@@H](O)[C@H]1NC[C@H]1NO
CC(C)[C@H]1OCC1NO,C[C@@H](O)[C@H]1OCC1NO
ONC1CCC12CCC2,ONC1CCCC12CC2
ON[C@@H]1CC[C@@]12CCO2,ONC1CCOC12CC2
ONC1COC12COC2,ONC1COC[C@@]12CO2
C[C@H]1C[C@@]12NCC2NO,ON[C@@H]1CN[C@@]12C[C@H]2O
C[C@H]1C[C@@H]2[C@H]1C[C@H]2NO,C[C@H]1C[C@H](NO)[C@H]2C[C@H]21
ON[C@@H]1C[C@@H]2[C@H]1C[C@@H]2O,ON[C@@H]1C[C@@H](O)[C@H]2C[C@H]21
ONC1C[C@H]2CC[C@H]2C1,ONC1CC[C@H]2C[C@H]2C1
ONC1C[C@H]2CC[C@H]2C1,ON[C@H]1C[C@H](C2CC2)C1
ONC1C[C@H]2CO[C@H]2C1,ON[C@H]1C[C@H]([C@H]2CO2)C1
ONC1CC[C@@H]2C[C@H]1O2,ONC1C[C@H]2CC[C@@H]1O2
ONC1CO[C@H]2C[C@@H]1C2,ONC1C[C@@H]2C[C@H]1CO2
ONC1CO[C@H]2C[C@H]2C1,ON[C@H]1C[C@H]([C@H]2CO2)C1
C#C[C@H]1[C@@H]2C[C@H]1C2NO,C#C[C@@H]1[C@@H]2C[C@@H]2[C@H]1NO
N#C[C@H]1[C@@H]2C[C@H]1C2NO,N#C[C@@H]1[C@@H]2C[C@@H]2[C@H]1NO
C#C[C@H]1[C@@H]2N[C@H]1C2NO,C#C[C@H]1[C@H](NO)[C@H]2N[C@@H]12
N#C[C@H]1[C@@H]2N[C@H]1C2NO,N#C[C@H]1[C@H](NO)[C@H]2N[C@@H]12
C#C[C@@H]1[C@H]2O[C@@H]1[C@@H]2NO,C#C[C@H]1[C@H](NO)[C@H]2O[C@@H]12
N#C[C@@H]1[C@H]2O[C@@H]1[C@@H]2NO,N#C[C@H]1[C@H](NO)[C@H]2O[C@@H]12
O=C[C@H]1[C@@H]2C[C@H]1C2NO,O=C[C@@H]1[C@@H]2C[C@@H]2[C@H]1NO
O=C[C@H]1[C@@H]2N[C@H]1C2NO,O=C[C@H]1[C@H](NO)[C@H]2N[C@@H]12
O=C[C@@H]1[C@H]2O[C@@H]1[C@@H]2NO,O=C[C@H]1[C@H](NO)[C@H]2O[C@@H]12
CC[C@@H]1[C@@H]2C[C@H]1C2NO,CC[C@H]1[C@H]2C[C@H]2[C@@H]1NO
CC[C@H]1[C@H]2N[C@@H]1[C@@H]2NO,CC[C@@H]1[C@@H](NO)[C@@H]2N[C@H]12
CC[C@H]1[C@H]2O[C@@H]1[C@@H]2NO,CC[C@@H]1[C@@H](NO)[C@@H]2O[C@H]12
CO[C@@H]1[C@@H]2C[C@H]1C2NO,CO[C@H]1[C@H]2C[C@H]2[C@@H]1NO
CO[C@@H]1[C@@H]2N[C@H]1[C@H]2NO,CO[C@@H]1[C@@H](NO)[C@@H]2N[C@@H]21
CO[C@@H]1[C@@H]2O[C@H]1[C@H]2NO,CO[C@@H]1[C@@H](NO)[C@@H]2O[C@H]12
OC[C@@H]1[C@@H]2C[C@H]1C2NO,OC[C@H]1[C@H]2C[C@H]2[C@@H]1NO
CC(C)/C(=N/O)C1CC1,C[C@@H](O)/C(=N/O)C1CC1
C[C@H]1[C@H]2[C@@H]3C(NO)[C@H]2[C@H]13,C[C@H]1[C@@H]2C(NO)[C@H]1[C@@H]2C
C[C@H]1[C@H]2[C@@H]3C(NO)[C@H]2[C@H]13,C[C@H]1[C@H]2[C@H]3[C@H](NO)[C@@H]1[C@@H]23
C[C@H]1[C@@H]2[C@H]3C(NO)[C@@H]2[N@H+]31,C[C@H]1[C@H]2[C@H](NO)[C@@H]3[C@H]2[N@@H+]31
C[N@H+]1[C@@H]2[C@H]3C(NO)[C@@H]2[C@H]31,C[N@H+]1[C@@H]2[C@H]3[C@@H]2[C@H](NO)[C@H]31
ONC1[C@H]2[C@@H]3[C@H](O)[C@H]2[C@H]13,ONC1[C@H]2[C@@H](O)[C@@H]1[C@H]2O
ONC1[C@H]2[C@@H]3[C@H](O)[C@H]2[C@H]13,ON[C@@H]1[C@H]2[C@H]3[C@H](O)[C@@H]1[C@H]32
ONC1CC[C@H]2CC[C@@H]12,ON[C@H]1CC[C@H]1C1CC1
ON[C@@H]1CN[C@H]2CN[C@H]21,ONC1CN[C@H]1[C@H]1CN1
ON[C@@H]1CN[C@H]2CO[C@H]21,ONC1CO[C@H]1[C@H]1CN1
ONC1CO[C@H]2CN[C@@H]12,ONC1CN[C@H]1[C@H]1CO1
ON[C@@H]1CO[C@H]2CO[C@H]21,ONC1CO[C@H]1[C@H]1CO1
ONC1C[C@H]2OCC[C@@H]12,ON[C@@H]1CCO[C@H]2C[C@H]21
ON[C@@H]1[C@H]2C[C@H]3C[C@@H]1[C@H]32,ONC1[C@H]2C[C@@H]3[C@H](C2)[C@H]13
ON[C@@H]1[C@H]2C[C@H]3O[C@@H]1[C@@H]23,ON[C@@H]1[C@H]2C[C@@H]3O[C@H]2[C@H]13
ON[C@@H]1[C@H]2C[C@H]3O[C@@H]1[C@@H]23,ON[C@@H]1[C@H]2O[C@@H]3C[C@H]2[C@H]13
ON[C@@H]1[C@H]2C[N@H+]3C[C@@H]1[C@@H]23,ON[C@@H]1[C@H]2C[N@@H+]3C[C@H]2[C@H]13
ONC1[C@H]2C[C@@H]3[C@H]2C[C@H]13,ON[C@@H]1[C@@H]2C[C@H]1[C@@H]1C[C@@H]12
ONC1[C@H]2C[C@@H]3[C@H]2C[C@H]13,ON[C@H]1[C@@H]2C[C@@H]2[C@@H]2C[C@@H]21
ONC1[C@H]2C[C@@H]3[C@H]2O[C@H]13,ON[C@H]1[C@H]2C[C@@H]1[C@H]1O[C@@H]21
ONC1[C@H]2C[C@@H]3[C@H]2O[C@H]13,ON[C@@H]1[C@@H]2O[C@H]1[C@@H]1C[C@@H]12
ONC1[C@H]2N[C@@H]3[C@H]2N[C@H]13,ON[C@H]1[C@H]2N[C@@H]1[C@H]1N[C@H]12
ONC1[C@H]2N[C@@H]3[C@H]2N[C@H]13,ON[C@@H]1[C@H]2N[C@H]2[C@H]2N[C@@H]12
ONC1[C@H]2N[C@@H]3[C@H]2O[C@H]13,ON[C@H]1[C@H]2N[C@@H]1[C@H]1O[C@@H]21
ONC1[C@H]2N[C@@H]3[C@H]2O[C@H]13,ON[C@H]1[C@H]2O[C@@H]1[C@H]1N[C@H]12
ONC1[C@H]2O[C@@H]3[C@H]2O[C@H]13,ON[C@H]1[C@H]2O[C@@H]1[C@H]1O[C@H]12
ONC1[C@H]2O[C@@H]3[C@H]2O[C@H]13,ON[C@@H]1[C@H]2O[C@H]2[C@H]2O[C@@H]12
ONC1C[C@@H]2[C@H]3C[C@@H]2[C@@H]13,ON[C@@H]1C[C@H]2[C@H]3C[C@H]3[C@H]21
ON[C@H]1[C@H]2[C@H]3[C@@H]1[N@@H+]1[C@H]3[C@H]21,ON[C@H]1[C@@H]2[C@@H]3[C@H]4[C@@H]3[N@@H+]2[C@@H]14
ON[C@H]1[C@H]2[C@H]3[C@@H]1[N@@H+]1[C@H]3[C@H]21,ONC1[C@H]2[C@@H]3[C@H]2[N@H+]2[C@@H]3[C@@H]12
ON[C@@H]1[C@@H]2[C@@H]3[C@H]1[C@@H]1[C@H]2[C@H]31,ONC1[C@H]2[C@@H]3[C@H]2[C@@H]2[C@H]1[C@H]32
ON[C@H]1[C@@H]2[C@@H]3[C@H]4[C@@H]3[N@@H+]2[C@@H]14,ONC1[C@H]2[C@@H]3[C@H]2[N@H+]2[C@@H]3[C@@H]12
C[C@H]1[C@@H]2C(NO)[C@H]1[C@@H]2C,C[C@@H]1[C@H]2C(NO)[C@@H]1[C@H]2O
C[C@H]1[C@@H]2C(NO)[C@H]1[C@@H]2C,C[C@H]1[C@H]2[C@H]3[C@H](NO)[C@@H]1[C@@H]23
ONC1[C@H]2[C@@H](O)[C@@H]1[C@H]2O,ON[C@@H]1[C@H]2[C@H]3[C@H](O)[C@@H]1[C@H]32
ON[C@@H]1[C@@H]2C[C@H]1[C@@H]1C[C@@H]12,ON[C@H]1[C@@H]2C[C@@H]2[C@@H]2C[C@@H]21
ON[C@H]1[C@H]2C[C@@H]1[C@H]1N[C@@H]21,ON[C@@H]1[C@@H]2N[C@H]1[C@@H]1C[C@@H]12
ON[C@H]1[C@H]2C[C@@H]1[C@H]1N[C@@H]21,ON[C@@H]1[C@H]2C[C@H]2[C@H]2N[C@H]21
ON[C@H]1[C@H]2C[C@@H]1[C@H]1O[C@@H]21,ON[C@@H]1[C@@H]2O[C@H]1[C@@H]1C[C@@H]12
ON[C@H]1[C@H]2C[C@@H]1[C@H]1O[C@@H]21,ON[C@@H]1[C@H]2C[C@H]2[C@H]2O[C@@H]12
ON[C@H]1[C@H]2C[C@@H]1[N@H+]1C[C@@H]21,ON[C@@H]1[C@H]2C[C@H]2[N@H+]2C[C@@H]12
ON[C@@H]1[C@@H]2N[C@H]1[C@@H]1C[C@@H]12,ON[C@@H]1[C@H]2C[C@H]2[C@H]2N[C@H]21
ON[C@H]1[C@H]2N[C@@H]1[C@H]1N[C@H]12,ON[C@@H]1[C@H]2N[C@H]2[C@H]2N[C@@H]12
ON[C@H]1[C@H]2N[C@@H]1[C@H]1O[C@@H]21,ON[C@H]1[C@H]2O[C@@H]1[C@H]1N[C@H]12
ON[C@H]1[C@H]2N[C@@H]1[C@H]1O[C@@H]21,ON[C@@H]1[C@H]2N[C@H]2[C@H]2O[C@@H]12
ON[C@@H]1[C@@H]2O[C@H]1[C@@H]1C[C@@H]12,ON[C@@H]1[C@H]2C[C@H]2[C@H]2O[C@@H]12
ON[C@H]1[C@H]2O[C@@H]1[C@H]1N[C@H]12,ON[C@@H]1[C@H]2N[C@H]2[C@H]2O[C@@H]12
ON[C@H]1[C@H]2O[C@@H]1[C@H]1O[C@H]12,ON[C@@H]1[C@H]2O[C@H]2[C@H]2O[C@@H]12
ON[C@@H]1[C@H]2C[C@@H]3O[C@H]2[C@H]13,ON[C@@H]1[C@H]2O[C@@H]3C[C@H]2[C@H]13
C#CCCC(F)(F)F,C#CCCCC(F)(F)F
OCCCC(F)(F)F,OCCCCC(F)(F)F
CCCCC(F)(F)F,CCCCCC(F)(F)F
CC1(C(F)(F)F)CC1,CC1(C(F)(F)F)CCC1
NC1(C(F)(F)F)CC1,NC1(C(F)(F)F)CCC1
OC1(C(F)(F)F)CC1,OC1(C(F)(F)F)CCC1
FC(F)(F)CC1CC1,FC(F)(F)CC1CCC1
FC(F)(F)C[NH+]1CC1,FC(F)(F)C[NH+]1CCC1
FC(F)(F)C1CCC1,FC(F)(F)C1CCCC1
FC(F)(F)[C@H]1CCN1,FC(F)(F)[C@H]1CCCN1
FC(F)(F)[C@H]1CCO1,FC(F)(F)[C@H]1CCCO1
C#Cc1cc[nH]c1C#C,C#Cc1[nH]ccc1C#N
C#Cc1[nH]ccc1C#N,C#Cc1cc[nH]c1C#N
C#Cc1[nH]ccc1C#N,N#Cc1cc[nH]c1C#N
C#Cc1ccoc1C#C,C#Cc1occc1C#N
C#Cc1occc1C#N,C#Cc1ccoc1C#N
C#Cc1nc[nH]c1C#C,C#Cc1[nH]cnc1C#N
C#Cc1nc[nH]c1C#C,C#Cc1nc[nH]c1C#N
C#Cc1[nH]cnc1C#N,C#Cc1nc[nH]c1C#N
C#Cc1[nH]cnc1C#N,N#Cc1nc[nH]c1C#N
C#Cc1ncoc1C#C,C#Cc1ocnc1C#N
C#Cc1ncoc1C#C,C#Cc1ncoc1C#N
C#Cc1ocnc1C#N,C#Cc1ncoc1C#N
C#Cc1ocnc1C#N,N#Cc1ncoc1C#N
C#Cc1cc[nH]c1C#N,N#Cc1cc[nH]c1C#N
C#Cc1nc[nH]c1C#N,N#Cc1nc[nH]c1C#N
C#Cc1ccoc1C#N,N#Cc1ccoc1C#N
C#Cc1ncoc1C#N,N#Cc1ncoc1C#N
C#Cc1c[nH]c(C#C)c1,C#Cc1cc(C#N)c[nH]1
C#Cc1c[nH]c(C#C)c1,C#Cc1c[nH]c(C#N)c1
C#Cc1cc(C#N)c[nH]1,N#Cc1c[nH]c(C#N)c1
C#Cc1coc(C#C)c1,C#Cc1cc(C#N)co1
C#Cc1coc(C#C)c1,C#Cc1coc(C#N)c1
C#Cc1cc(C#N)co1,C#Cc1coc(C#N)c1
C#Cc1cc(C#N)co1,N#Cc1coc(C#N)c1
C#Cc1c[nH]c(C#N)c1,N#Cc1c[nH]c(C#N)c1
C#Cc1c[nH]c(C#N)n1,C#Cc1c[nH]c(C#C)n1
C#Cc1c[nH]c(C#N)n1,C#Cc1nc(C#N)c[nH]1
C#Cc1coc(C#N)c1,N#Cc1coc(C#N)c1
C#Cc1coc(C#N)n1,C#Cc1coc(C#C)n1
C#Cc1coc(C#N)n1,N#Cc1coc(C#N)n1
C#Cc1c[nH]c(C#C)n1,C#Cc1nc(C#N)c[nH]1
C#Cc1coc(C#C)n1,C#Cc1nc(C#N)co1
C#Cc1nc(C#N)co1,N#Cc1coc(C#N)n1
C#Cc1ccc(C#C)[nH]1,C#Cc1ccc(C#N)[nH]1
C#Cc1ccc(C#N)[nH]1,N#Cc1ccc(C#N)[nH]1
C#Cc1ccc(C#C)o1,C#Cc1ccc(C#N)o1
C#Cc1ccc(C#N)o1,N#Cc1ccc(C#N)o1
C#Cc1cnc(C#C)[nH]1,C#Cc1cnc(C#N)[nH]1
C#Cc1cnc(C#C)[nH]1,C#Cc1ncc(C#N)[nH]1
C#Cc1cnc(C#N)[nH]1,C#Cc1ncc(C#N)[nH]1
C#Cc1cnc(C#C)o1,C#Cc1cnc(C#N)o1
C#Cc1cnc(C#C)o1,C#Cc1ncc(C#N)o1
C#Cc1cnc(C#N)o1,C#Cc1ncc(C#N)o1
C#Cc1cnc(C#N)o1,N#Cc1cnc(C#N)o1
C#Cc1ncc(C#N)o1,N#Cc1cnc(C#N)o1
C#Cc1c[nH]cc1C#C,C#Cc1c[nH]cc1C#N
C#Cc1c[nH]cc1C#N,N#Cc1c[nH]cc1C#N
C#Cc1cocc1C#C,C#Cc1cocc1C#N
C#Cc1cocc1C#N,N#Cc1cocc1C#N
c1ccn2ccnc2c1,c1cnc2cccn2c1
c1cc2c([nH]1)CCOC2,c1cc2c([nH]1)COCC2
c1nc2c([nH]1)CCOC2,c1nc2c([nH]1)COCC2
c1ccc[nH]cncc1,c1cc[nH]cncnc1
c1ccncc[nH]cc1,c1cc[nH]cccnc1
c1cnccnc[nH]c1,c1cncc[nH]cnc1
c1cccocncc1,c1ccocncnc1
c1ccnccocc1,c1ccocccnc1
c1cnccncoc1,c1cnccocnc1
c1cc2c(cn1)OCC2,c1cc2c(cn1)CCO2
C#Cc1cc(=O)nco1,N#Cc1cc(=O)nco1
C#Cc1cnc[nH+]c1[NH-],N#Cc1cnc[nH+]c1[NH-]
C#Cc1cc(C=O)co1,N#Cc1cc(C=O)co1
NC(=[NH2+])[C@H]1NC=CC1=O,NC(=[NH2+])[C@@H]1NC=CC1=O
CC(=O)c1ccoc1N,NC(=O)c1ccoc1N
CC(=O)c1cc(C)c[nH]1,Cc1c[nH]c(C(N)=O)c1
CC(=O)c1cc(N)c[nH]1,NC(=O)c1cc(N)c[nH]1
CC(=O)c1ccc(C)[nH]1,Cc1ccc(C(N)=O)[nH]1
CC(=O)c1ccc(N)[nH]1,NC(=O)c1ccc(N)[nH]1
CC(=O)c1cnc(C)[nH]1,Cc1ncc(C(N)=O)[nH]1
CC(=O)c1c[nH]c(C)c1,CC(=O)c1c[nH]c(O)c1
CC([NH-])Oc1cnc[nH]1,CC(C)Oc1cnc[nH]1
CC([NH-])Oc1ncc[nH]1,CC(C)Oc1ncc[nH]1
CC([NH-])Oc1ncco1,CC(C)Oc1ncco1
CC(=O)Nc1ccc[nH]1,NC(=O)Nc1ccc[nH]1
CC(=O)Nc1cnc[nH]1,NC(=O)Nc1cnc[nH]1
CC(=O)Nc1ncc[nH]1,NC(=O)Nc1ncc[nH]1
CC([NH-])Oc1c[nH]cn1,CC(C)Oc1c[nH]cn1
CC([NH-])Oc1cocn1,CC(C)Oc1cocn1
CC(=O)Oc1cocn1,NC(=O)Oc1cocn1
CC(C)c1[nH]ccc1O,C[C@@H](O)c1[nH]ccc1O
CC(C)c1occc1O,C[C@@H](O)c1occc1O
CC(C)c1[nH]cnc1O,C[C@@H](O)c1[nH]cnc1O
CC(C)c1ocnc1O,C[C@@H](O)c1ocnc1O
Cc1[nH]cnc1C(C)C,Cc1[nH]cnc1[C@@H](C)O
CC(C)c1cc[nH]c1O,C[C@@H](O)c1cc[nH]c1O
CC(C)c1nc[nH]c1O,C[C@@H](O)c1nc[nH]c1O
CC(C)c1cc(O)c[nH]1,C[C@@H](O)c1cc(O)c[nH]1
CC(C)c1nc(O)c[nH]1,C[C@@H](O)c1nc(O)c[nH]1
CC(C)c1nc(O)co1,C[C@@H](O)c1nc(O)co1
CC(C)c1cnc(N)o1,C[C@@H](O)c1cnc(N)o1
